original_id,link_url,user_nickname,original_message_id,subject,message_time,category,domain,status,location,target_object,content,reply_id,reply_nickname,reply_organization,reply_time,reply_content,satisfaction,solution_score,attitude_score,speed_score,wuhan_gid,district_name
3347,http://liuyan.people.com.cn/threads/content?tid=19006665,18********9,19006665,换车后无法正常进出小区,2023/10/7 20:38,投诉/求助,城建,已办理,湖北省,湖北省洪山区委书记,我是武丰佳园一期业主，年租车辆自从换了新能源车辆就无法正常进出小区，东门系统无法识别不能进出，每次只能去北门保安手动开门放行，特别是晚上经常半天没有放行，9月29号凌晨3点51分钟左右不开门还说我车没有交月租费，说了半天才开门，之前经常这样的情况，已经严重影响了正常出行,6556591,18*********,湖北省武汉市洪山区委书记,2023/10/12 17:04,网友，您好！针对您反映的问题，区房管部门工作人员已向您进行电话反馈，告知办理情况。如问题未按期解决，您可致电027-87525421进行咨询。感谢您对我们工作的理解与支持，祝您生活愉快！,满意,5,5,5,5,洪山区
3348,http://liuyan.people.com.cn/threads/content?tid=18359480,18********9,18359480,拖欠刚毕业大学生工资,2023/7/4 11:46,投诉/求助,就业,已办理,湖北省 武汉市,湖北省洪山区委书记,我是武汉刚毕业的23年的应届大学生，于2023年4月至2023年6月在未*（武汉）科技有限公司从事实习生工作，自2023年6月开始未*（武汉）科技有限公司拖欠工资，目前拖欠本人2023年5至2023年6月的工资，共计五千七百多元。希望我的诉求可以得到解决。,6372594,18*********,湖北省武汉市洪山区委书记,2023/7/21 9:37,网友您好，经核实，您在未有公司工作期间并未毕业，仍属于在校大学生身份。依据《关于贯彻执行&lt;中华人民共和国劳动法&gt;若干问题意见》第12条规定，劳动保障部门只能为您进行协调处理。但您未能提供未有公司的联系方式，导致无法开展协调工作，建议您收集相应证据材料后，通过司法途径维权。也可以拨打87753274或12348法律援助热线进行咨询。,,,,,5,洪山区
3349,http://liuyan.people.com.cn/threads/content?tid=19466552,13********4,19466552,关于驾校收费和交钱待遇问题,2023/12/14 21:30,投诉/求助,金融,已办理,湖北省 仙桃市,湖北省洪山区委书记,我是武汉工商学院的一名学生，在湖中医对面的三*驾校报名的，我想投诉一下这个驾校。我感觉我的科目三就是在这边的科目三跟其他驾校都不一样，我科目三老是在湖中医那个门那条大路练项目，又不跑路线，科目二模拟要我500我没有给，科目三模拟费不给，自己的教练会直接说不好过，不让你过。1200块钱模拟费我也给过了，然后三条路线，一条路线跑一圈，相当于400块钱跑一圈。然后我约了七八次科目三只成功两次，都挂了，我11月28考的第二次考的一号线，我对路线太不熟了，里面有车牌，我也不知道，直接连挂两次，安全员都跟我说没跑路线，别来考试。我要求退我钱，或者给我一个交代。,6740334,18*********,湖北省武汉市洪山区委书记,2023/12/22 16:00,网友，您好！针对您反映的问题，交通运输综合执法工作人员进行了调查处置，并电话向您反馈了办理情况。后期如有疑问，您可致电027-87688259进行咨询。衷心感谢您对我们的信任和理解，祝您生活愉快！,,,,,5,洪山区
3350,http://liuyan.people.com.cn/threads/content?tid=19228392,13********8,19228392,城中村村民拆迁安置问题,2023/11/9 17:43,投诉/求助,城建,已办理,湖北省 武汉市,湖北省洪山区委书记,我是武汉市洪山区青菱街渔业村民罗**，村里于五年前因城中村改造被征收，我和我妈，我女儿一家三个人都是村民，我爸是铁路工人常年在外，当时家里很困难很早就出去谋生，三十年在外，在村里没有房子了，五年前村里被征收时，找村领导要村民安置房，村领导说等还建房做好了在来谈，现在还建房都交了，村领导还在推不给办理，我一家人真不知道怎么办了，我母亲以76岁了，等了五年了，母亲一直没有房子一直和我住在一起，女儿在外读书回来了都没有房间住，求求领导帮帮我们一家，不然真不知道怎么办，谢谢,6658824,18*********,湖北省武汉市洪山区委书记,2023/11/22 14:49,网友，您好！针对您反映的问题，青菱街道工作人员进行了核实处理，并电话向您反馈了办理情况。感谢您对我们工作的理解和支持，祝您生活愉快！,不满意,1,4,3,5,洪山区
3351,http://liuyan.people.com.cn/threads/content?tid=19133952,19********2,19133952,物业问题反馈,2023/10/26 17:35,投诉/求助,治安,已办理,湖北省,湖北省洪山区委书记,我是武汉正商金域世家的业主，我们小区近期更换了物业，到目前为止，物业退场通知书已下，10月15日是最后期限，物业拒不配合，请领导协助解决此问题。,6604175,18*********,湖北省武汉市洪山区委书记,2023/11/1 10:23,网友，您好！针对您反映的问题，张家湾街道进行了调查核实，并电话向您反馈了办理情况，小区更换物业的有关工作还在依法依规有序推进。后期如有疑问，您可致电88012104进行咨询。感谢您对我们工作的理解和支持，祝您生活愉快！,,,,,5,洪山区
3359,http://liuyan.people.com.cn/threads/content?tid=19469206,18********2,19469206,楼上将新房出租，楼下休息不成,2023/12/15 10:33,投诉/求助,治安,已办理,湖北省 武汉市,湖北省洪山区委书记,我是清江山水九程88栋**2室房主张*春。楼上将新房出租了，结果租户不知道住了多少人，也不知道聚集在一起每晚做什么，每天夜间零点以后或者早上五六点钟经常发现呼隆隆、呼隆隆的声音，导致我楼下无法休息。多次跟房主沟通，提醒均无改善。恳请相关部门能出面协调解决。,6724739,18*********,湖北省武汉市洪山区委书记,2023/12/18 11:31,网友，您好！经核实，您反映的问题事发地位于九程小区，此地属东湖新技术开发区关东街管辖，不在我区管辖范围。由于此系统没有网上转办功能，建议您向东湖新技术开发区有关部门反映处理。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
3360,http://liuyan.people.com.cn/threads/content?tid=18327265,13********5,18327265,爱家名校华城中标物业迟迟不进场，小区一团乱遭,2023/6/29 16:25,投诉/求助,政务,已办理,湖北省 武汉市,湖北省洪山区委书记,我是爱家名校华城一名住户，年前因原物业常年不作为，被爱家小区业委会解聘出场，年初业委会及社区组织新物业招标，最终由万*物业胜出，但万*物业迟迟不进场，也不表示放弃中标。请领导协助解决此问题。,6391586,18*********,湖北省武汉市洪山区委书记,2023/7/31 15:19,"网友您好，您反映的爱家名校华城物业事宜。经相关部门多次沟通，业委会已与万科物业签订了物业服务主合同，万科物业计划本周三与原物业交接工作，人员逐步进场。
下一步，辖区街道将持续关注爱家名校华城小区相关事宜，督促和指导业委会依法依规履行职责，同时加强与小区业主线上、线下沟通，保障小区居民正常生活秩序。感谢您对公共事务的关注和监督，祝生活愉快！",,,,,5,洪山区
3361,http://liuyan.people.com.cn/threads/content?tid=18284677,13********6,18284677,餐饮店油烟扰民,2023/6/24 0:23,投诉/求助,环保,已办理,湖北省,湖北省洪山区委书记,"我是生活在阳春社区金地太阳城小区的一名居民，太阳城D区*单元*层**号开设有一家开*私房菜馆，该菜馆煎炸烹任的油烟长期向小区内部排放。居民苦不堪言却无人可解决。_x000D_
我们居民多次向市长热线12345反映，均被转接至关山街综合执法队，执法队派人来该餐馆仅仅是口头下达整改意见，要求定期清洗油烟机，此案便匆匆办结，既无油烟检测，也无回访，更无整改动作。每次都是治标不治本，不过几天该餐馆就故态复萌，滚滚黑烟继续排放。_x000D_
再向阳春社区工作人员反映，工作人员回复该餐馆证照齐全，无法处理，此事便没有了下文。_x000D_
面对排放的油烟我们居民毫无办法，新的&lt;&lt;大气污染防治法&gt;&gt;已经实施，并明确规定在未配备专用烟道的商住楼中禁止新建 扩建生产油烟的项目。可是即便有法可依，却无人能执行，城管治理油烟，收效甚微，市场明知该店楼上是小区居民楼却依旧发证，本该协调多部门执法的街道、社区也以执法难度大作为借口，面对居民的诉求以“无视”。_x000D_
我们居民实在是求助无门，心生绝望。油烟扰民是我们居民的急难盼，恳请领导能够帮助我们。",6396641,18*********,湖北省武汉市洪山区委书记,2023/8/2 10:48,网友您好，您反映的问题，工作人员已向您反馈处理进展情况。感谢您对公共生活环境的关注和监督，祝生活愉快！,,,,,5,洪山区
3366,http://liuyan.people.com.cn/threads/content?tid=18380915,18********7,18380915,人户合一，没有对口入学,2023/7/7 8:54,投诉/求助,教育,已办理,湖北省 武汉市,湖北省洪山区委书记,我是风华天城南国soho业主，满足人户合一政策，但对口的小学截止到目前还未发放入学通知书。请领导督促相关部门立即发放入学通知书。,6348758,18*********,湖北省武汉市洪山区委书记,2023/7/10 10:01,网友您好！经核实，您反映的问题属武昌区管辖范围，建议您向当地有关部门反映处理。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
3368,http://liuyan.people.com.cn/threads/content?tid=19498704,17********4,19498704,拖欠工资,2023/12/18 23:55,投诉/求助,企业,已办理,湖北省 武汉市,湖北省洪山区委书记,我本人于2023年10月24日入职湖北火*网络科技有限公司，11月9日离职.10月出勤6天薪资双方达成一致给了716元，11月出勤8天。现在只按一天50元给我算工资。理由为：未满足满月。但10月工资结算也没有满月，入职也没告知过相关信息，也没有签署过任何相关条款。现在我要求按正常算法8天954元结算。不回信息拒绝沟通,6734871,18*********,湖北省武汉市洪山区委书记,2023/12/21 9:45,网友，您好！经核实，您反映的问题事发地属东湖新技术开发区管辖，不在我区管辖范围。依据《劳动保障监察条例》第十三条的规定：“对用人单位的劳动保障监察，由用人单位用工所在地的县级或者设区的市级劳动保障行政部门管辖。”的规定，您反映的诉求应由实际工作所在地的劳动保障行政部门办理，由于此系统没有网上转办功能，建议您向东湖新技术开发区有关部门反映处理。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
3370,http://liuyan.people.com.cn/threads/content?tid=17327616,18********1,17327616,中介拖欠工资不给,2023/2/14 16:38,投诉/求助,金融,已办理,湖北省 武汉市,湖北省洪山区委书记,我本人于2月6号在武汉市洪山区光谷**星光城做了五天保安兼职到2月10号，10号晚上不干了队长说找中介要工资，我找中介说不可能给我钱，希望领导能帮忙解决。,6144174,18*********,湖北省武汉市洪山区委书记,2023/3/23 16:53,网友您好！您反映的问题需要具体的佐证材料进行核实，您可尽快到洪山区劳动保障监察大队（洪山区珞狮路198号，咨询电话87397095）提供相关佐证材料、完善立案手续，以便劳动保障部门按照法定程序依法依规调查处理，解决您的诉求。祝您的诉求早日得到解决！,,,,,5,洪山区
3375,http://liuyan.people.com.cn/threads/content?tid=18750209,18********6,18750209,不予退费,2023/8/25 11:30,投诉/求助,教育,已办理,河南省 开封市,湖北省洪山区委书记,我爸在6月2日在网络上看到该机构的宣传，添加到该机构工作人员的微信，然后推给我让我和他了解一下，在对方以他自己身边也有朋友报了的方式的和以后从业方便的理由诱导下，购买了自考本科课程，当时我并无力支付全款，该机构就说现在有什么扶持免息分期，诱导我签署了13962元人民币的分期，经过一段时间的学习，并没有达到宣传时的效果，因此提出退费，对方一直未置可否。望贵局介入协商，达成我退费的诉求,6491300,18*********,湖北省武汉市洪山区委书记,2023/9/12 17:24,网友，您好！针对您反映的问题，经区市场监督管理局工作人员协调处理，该问题现已解决。祝您生活愉快！,,,,,5,洪山区
3377,http://liuyan.people.com.cn/threads/content?tid=19249997,15********0,19249997,洪山区钢旅蓝郡虚假宣传，降低品质,2023/11/13 10:58,投诉/求助,城建,已办理,北京市,湖北省洪山区委书记,"我选择的项目楼盘名称是“钢旅蓝郡”位于洪山区徐东板块，一直宣传的都是名门府2.0系列，中旅第十府概念!这个可以在售楼部的宣传大厅里可以看到，比同区域内单价贵出了三千元左右，是目前洪山区内单价最高的楼盘，但是通过目前各位业主的实地考察以及与开发商代表的讨论，他们内部已经将“品质”概念完全摈弃，将此楼盘定位为性价比楼盘，偷工减料，小区大门都缩减为一个(前期宣传为3个);_x000D_
再说说他们关于名门府2.0系列是否涉及虚假宣传的问题，钢旅蓝郡作为武汉的第一个楼盘，并升级为名门府2.0系列(销售期间一直自称2.0产品远超1.0系列)，这本该是一个品质完全超越名门府1.0的系列产品，但是目前项目外立面大面积使用廉价涂料，与其他城市的名门系列相比更无设计感可言。_x000D_
更可气的是在11月11日的那天业主与开发商会议上，开发商代表甚至敢直接否认此项目为名门府2.0系列产品，并强行把户型和物业跟2.0进行挂钩，说2.0指的是户型和物业，跟品质无关，是概念。希望相关部门为我们老百姓做主!",6672955,18*********,湖北省武汉市洪山区委书记,2023/11/28 11:31,网友，您好！针对您反映的问题，区建设局及市场监督管理局工作人员进行了现场调查核实，并电话向您反馈了有关情况。后期如有疑问，您可拨打建管电话18164100062、宣传监管电话86590220进行咨询。感谢您对我们的信任和理解，祝您生活愉快！,,,,,5,洪山区
3378,http://liuyan.people.com.cn/threads/content?tid=18697354,13********5,18697354,长江鑫都租房用电问题,2023/8/17 18:17,建言,城建,已办理,湖北省 武汉市,湖北省洪山区委书记,房东安装蜂电电表，家庭用电每月电费300+，阶梯式电费1元1度，电费均超正常能耗，能否拆除蜂电电表，并使用国家电网电表。,6448614,18*********,湖北省武汉市洪山区委书记,2023/8/25 16:11,网友，您好！针对您反映的问题，区科经局工作人员已电话向您进行了反馈，告知了办理情况。后期如有疑问，您可致电95598进行咨询。,,,,,5,洪山区
3379,http://liuyan.people.com.cn/threads/content?tid=18892307,18********7,18892307,大洲星城恶性对待独居高龄老人,2023/9/15 15:03,投诉/求助,政务,已办理,湖北省,湖北省洪山区委书记,投诉:不平等对待独居高龄重症老人！我是居住在洪山区祥丰路和平街大洲星城C区2栋的业主。2023年8月17日交了2024年14个月22天的物业费，物业什么礼品也没给老人，但是大洲星城C区其他业主去交物业费，物业全都送了10斤米或1.8升调合油，并且再加3包维达抽纸。为什么要这样恶性区别对待独居高龄重症老人？,6502414,18*********,湖北省武汉市洪山区委书记,2023/9/18 8:42,网友，您好！针对您反映的问题，区房管局、和平街道的工作人员与您进行了沟通解释，积极进行协调处理。经与您本人电话核实，此问题已得到妥善解决。祝老人家健康长寿，生活愉快！,满意,5,5,5,5,洪山区
3380,http://liuyan.people.com.cn/threads/content?tid=19079974,18********7,19079974,东湖庭园物业强制性在26栋正大门口建停车棚,2023/10/18 21:24,投诉/求助,政务,已办理,湖北省 武汉市,湖北省洪山区委书记,投诉:武汉市东湖生态旅游风景区东湖村东湖庭园社区物业强制性在26栋正大门口建电动车停车场。由于26栋的房子临近高架桥，每天车流量极大，并且26栋的高架桥也没有隔音板，白天黑夜的噪音极大，所以26栋是租户集中较多的门栋，真正的业主少之甚少。现在东湖庭园社区物业又把电动车停车棚建在26栋正大门，停车棚所产生的噪音、电流声、喇叭声，特别是半夜地喧哗声和讲话声会随时不断，白天黑夜地噪音完全不可避免，26栋的居民及老人，本来就因高架桥的噪声睡眠质量就很差，再加之老人又有高血压心脑血管类疾病，又加上电动车地叫声更易影响老人无法入睡，严重影响到了26栋居民及老人的正常休息。,6578452,18*********,湖北省武汉市洪山区委书记,2023/10/20 16:56,网友，您好！经核实，您反映的问题事发地位于东湖庭园，此地属东湖风景区管辖，不在我区管辖范围。由于此系统没有网上转办功能，建议您向东湖风景区有关部门或武汉市长热线12345反映处理。祝您生活愉快，问题早日得以解决！,不满意,1,1,1,5,洪山区
3381,http://liuyan.people.com.cn/threads/content?tid=17073004,18********7,17073004,铁机西区社区物业费和停车费翻3倍乱涨价,2023/1/3 14:21,投诉/求助,政务,已办理,湖北省 武汉市,湖北省洪山区委书记,投诉:武汉市洪山区和平街铁机路铁机西区社区！铁机西区社区是个老旧7层楼的楼梯房，在此小区居住的居民基本都是困难群体，而此小区在2023年1月开始停车费和物业费却翻了3倍的涨价收费，收取不合理停车费和物业费，态度极其恶劣，不交费，就不让车正常进出。并且他们只负责收费，从不解决业主停车问题，小区内部几十个停车位，业主稍微回家晚一点，根本就没有停车位，请政府严惩铁机西区社区物业费和停车费翻3倍涨价。,6421095,18*********,湖北省武汉市洪山区委书记,2023/8/14 15:05,网友您好，针对您反映的问题，工作人员已电话向您进行了反馈，告知了办理情况，感谢您对公共事务的关注和监督，祝生活愉快！,不满意,1,1,1,5,洪山区
3382,http://liuyan.people.com.cn/threads/content?tid=18934729,18********7,18934729,燃气乱收费,2023/9/21 22:27,投诉/求助,城建,已办理,湖北省,湖北省洪山区委书记,投诉:武钢华*燃气乱收费（武汉市青山区钢花街116街坊）！我是武汉市洪山区和平街祥丰路大洲星城业主，全武汉市自闭阀都不收费，但武钢华*燃气却收了我家自闭阀300元，并且是强制收费，请政府严查！,6533641,18*********,湖北省武汉市洪山区委书记,2023/9/28 17:20,网友，您好！经区燃气办工作人员与您电话核实，您反映的问题已解决。祝您生活愉快！,,,,,5,洪山区
3383,http://liuyan.people.com.cn/threads/content?tid=17801071,13********9,17801071,洪山万科广场违法绿地改建停车场,2023/4/16 19:41,投诉/求助,城建,已办理,湖北省 武汉市,湖北省洪山区委书记,投诉万科洪山广场违法将花园用地改成停车场，主要有:1、影响消防疏散，2、拆除花园导致绿化率不达标，3、未经公示流程不合规，之前噪音问题还没解决，严重侵犯小区居民权益。4.长征村K2规划没有停车场，万科私自把绿化铲掉做成停车场，违法违规,6346793,18*********,湖北省武汉市洪山区委书记,2023/7/7 15:32,网友您好，就您所反映的问题，现回告如下：经核实，施工方为洪山万科广场项目部，施工项目为地下污水管网施工修复工程，施工范围并未超出红线范围，毁坏的绿化草坪大约为三平米左右，执法中心人员已于4月18日约谈相关负责人，要求现场立即停工，并下达责令整改通知单，同时要求施工方尽快恢复原貌。6月11日，经工作人员现场核实，该广场损坏的地面广场以及绿化已恢复原貌。感谢您对公共事务的关注和建议！,,,,,5,洪山区
3384,http://liuyan.people.com.cn/threads/content?tid=18666912,15********0,18666912,实习工资被克扣且拖欠半年仍不发,2023/8/14 16:24,投诉/求助,就业,已办理,湖北省 武汉市,湖北省洪山区委书记,投诉公司名称：湖北长江****传媒教育研究院；本人诉求：本人于2022年12月19日进入该公司实习，未签订正式合同，口头约定实习三个月，由于一些客观原因在2023年2月13日下班后正式离职，离职至今，一月和二月工资仍没有发给我，中间我催促很多次，另外，从最初沟通好的3000/月，到最后跟我说1500/每月，给出的理由是没有做满3个月，我的诉求是该公司尽快将我应得的工资发给我，盼复！,6427253,18*********,湖北省武汉市洪山区委书记,2023/8/16 16:10,网友，您好！您反映的关于湖北****数字传媒教育研究院拖欠实习期工资未发放的问题，因您在职期间是在校大学生身份，工作人员已为您进行了协调处理。如后期公司仍未按照约定支付您工资，依据《关于贯彻执行&lt;中华人民共和国劳动法&gt;若干问题意见》第12条“在校生利用业余时间勤工助学，不视为就业，未建立劳动关系”的规定，您与湖北****数字传媒教育研究院之间未建立劳动关系，双方之间产生的劳务纠纷，应通过司法途径处理，可拨打87753274或12348法律援助热线进行咨询。,,,,,5,洪山区
3385,http://liuyan.people.com.cn/threads/content?tid=19489179,13********3,19489179,洪山街道，南湖新城家园村委会不作为,2023/12/18 0:05,投诉/求助,城建,已办理,湖北省,湖北省洪山区委书记,投诉南湖新城家园村委会就南湖新城还建房集体公示问题，在本人已经交齐所有有效资料后，仍以不正当理由维护村民（原房主）利益不给公示。请领导督促洪山街道，南湖新城家园村委会尽快公示，解决购房者还建房办证难的问题。谢谢！,6748560,18*********,湖北省武汉市洪山区委书记,2023/12/26 15:24,网友，您好！针对您反映的问题，经核实，因原拆迁还建人已去世，在原拆迁还建人没有订立遗嘱的情形下，根据《中华人民共和国民法典》的规定，其子女作为第一顺序继承人均享有法律继承权，应共同为房屋权利人，您与拆迁还建人的儿子签署房屋买卖合同，但拆迁还建人的儿子和女儿作为继承人并未就该还建房协商一致，根据上述原因，该房屋存在产权纠纷，目前无法进行公示程序。工作人员已建议您持购房合同等相关凭证，依照相关法律规定处理。后期如有疑问，您可致电 87399463 进行咨询。,,,,,5,洪山区
3387,http://liuyan.people.com.cn/threads/content?tid=19272084,18********5,19272084,消防问题,2023/11/16 8:41,投诉/求助,政务,已办理,广东省,湖北省洪山区委书记,投诉武汉特**新能源有限公司辐射超标、损毁绿化带、消防安全不达标。修建的充电桩无人管理电源丢地上存在安全隐患，长期无人管理，近期要在小区外面私自围挡施工，无相关部门批文授权，严重影响小区居民人身安全和出行。建议拆除。,6672756,18*********,湖北省武汉市洪山区委书记,2023/11/28 11:12,网友，您好！针对您反映的问题，青菱街道综合执法中心进行了调查处置，并电话向您反馈了办理情况。后期如有疑问，您可致电18163337310进行咨询。衷心感谢您对公共环境的监督和建议，祝您生活愉快！,,,,,5,洪山区
3388,http://liuyan.people.com.cn/threads/content?tid=19279428,15********3,19279428,消防不达标损毁绿化带,2023/11/17 7:59,投诉/求助,环保,已办理,湖北省 武汉市,湖北省洪山区委书记,投诉武汉特*公司辐射超标、损毁绿化带、消防安全不达标，在爱家名校华城小区旁修建的充电桩电源随意丢弃在地上存在安全隐患，旁边是小区游乐场儿童较多，地上的充电头小孩子接触到存在触电风险。该地长期无人管理，近期要在小区外面私自围挡施工，无相关部门批文授权，严重影响小区居民人身安全和正常出行。还肆意挖了多个绿化花坛安装了充电桩，请消防部门及相关政府部门重视，建议拆除去其他地方选址。,6672763,18*********,湖北省武汉市洪山区委书记,2023/11/28 11:12,网友，您好！针对您反映的问题，青菱街道综合执法中心进行了调查处置，并电话向您反馈了办理情况。后期如有疑问，您可致电18163337310进行咨询。衷心感谢您对公共环境的监督和建议，祝您生活愉快！,,,,,5,洪山区
3390,http://liuyan.people.com.cn/threads/content?tid=18517300,15********1,18517300,坑害学生家长,2023/7/26 11:30,投诉/求助,政务,已办理,湖北省 武汉市,湖北省洪山区委书记,报名参加了武汉南湖胜*少儿口才教育的口才培训课程，一次性缴费两个暑期班，学费共计1760元人民币，2023年7.8日交费成功。7月15日惊悉该培训学校老师都被离职，老板准备申请破产跑路，培训点已经无人。现在经过查询，该培训机构属于无证培训，收费无合规票据，现在维权家长已达一百多人，现特向管理部门举报该违法行为。所以现在有几个问题：1.小*子是狮**的股东，现在要变更法人也好要注销也好，实际的收益人是不是小*子现在的股东？也就是张*？2.这两家机构其实都没有资格办培训学校，没有资质，且经营范围中写的：教育咨询服务（不含涉许可审批的教育培训活动）已经说了不包括审批的教育培训，那就是无许可超范围经营！7月8号交费，7月15日申请破产，交钱没有一个月就申请破产的这种行为，这种属于诈骗，早有预谋！,6399178,18*********,湖北省武汉市洪山区委书记,2023/8/3 10:21,网友您好，现就您反映的问题回告如下：7月24日以来，已多次约谈该机构负责人，督促该机构积极做好破产后的善后工作，协助该机构制定转课消课工作方案，现已完成所有学员剩余课程信息登记，并协调同类机构进行就近转课，同时积极与不同意转课的学员家长保持协商沟通，转课消课、退费等善后处置工作正在进一步协调中。  后期如有疑问，您可致电87377061进行咨询。,,,,,5,洪山区
3392,http://liuyan.people.com.cn/threads/content?tid=17315871,13********1,17315871,软件园中路段规划道路一直不建，拖了一年又一年,2023/2/13 10:56,投诉/求助,城建,已办理,湖北省 武汉市,湖北省洪山区委书记,政府规划的软件园中路段一直不开始修建，全小区业主只有一个1.2公里的逃生通道，拥堵不堪，我们实在没有办法了，解决为盼,6142876,18*********,湖北省武汉市洪山区委书记,2023/3/23 10:32,网友您好，经核实，软件园路属于东湖新技术开发区辖区。由于本系统无跨区转办功能，建议您在人民网武汉市级领导留言板留言，市相关部门将进行办理。感谢您的理解和支持。,,,,,5,洪山区
3393,http://liuyan.people.com.cn/threads/content?tid=19067070,13********8,19067070,中国地质大学未来城校区附近环境问题,2023/10/17 10:09,投诉/求助,环保,已办理,湖北省 武汉市,湖北省洪山区委书记,敬爱的书记，抱歉打扰您了，我是中国地质大学未来城校区的一名学生，我投诉学校附近的采石场近日回填工作夜间施工频繁，造成了超出规定的噪音污染及灰尘污染，严重影响师生生活，强烈建议1.停止夜间施工或至少减少施工2.在源头上或传播途径上控制空气污染：如喷雾洒水控制灰尘；进行封闭施工。以上，是我们的全部诉求，期待早日处理。,6573245,18*********,湖北省武汉市洪山区委书记,2023/10/19 9:47,网友，您好！经核实，您反映的问题事发地位于湖北省武汉市东湖新技术开发区左岭街道，此地属东湖新技术开发区管辖，不在我区管辖范围。由于此系统没有网上转办功能，建议您向东湖新技术开发区有关部门反映处理。祝您生活愉快，问题早日得以解决！,,,,,5,洪山区
3394,http://liuyan.people.com.cn/threads/content?tid=18544111,13********3,18544111,涉嫌诈骗,2023/7/30 12:06,投诉/求助,教育,已办理,安徽省 淮北市,湖北省洪山区委书记,新迁入该区的览*科技公司，从事公考教育培训。其在全国范围内欺诈众多考公学生，承诺我10天内考上公务员收费7800元。（说先让我上课试试，交钱只是能进入听课的程序）不通过全退费。后以各种理由不给退款，现已联系不上其负责人员。望领导能重视此事！,6400608,18*********,湖北省武汉市洪山区委书记,2023/8/3 16:42,网友您好，您反映的问题，工作人员已电话向您进行了反馈沟通，告知了办理情况。后期如有疑问，您可致电88239886进行详细咨询。,,,,,5,洪山区
3399,http://liuyan.people.com.cn/threads/content?tid=17952347,13********9,17952347,公司不按规定缴纳社保,2023/5/8 11:52,投诉/求助,企业,已办理,湖北省 武汉市,湖北省洪山区委书记,本人2021年7月入职武汉新**人力资源有限公司并签订劳动合同，该公司直到2022年5月份才开户缴纳五险，前面十个月没有按照劳动法购买社保，且仅2022年5月是正常有武汉新**人力资源有限公司正常在洪山区开户缴纳五险，从2022年6月开始社保转到东西湖区有武汉**行科技有限公司缴纳，我和武汉**行科技有限公司没有任何雇佣关系和合同关系.,6341561,18*********,湖北省武汉市洪山区委书记,2023/7/5 11:33,网友您好：经与您联系核实，您反映的问题已解决。祝您生活愉快！,,,,,5,洪山区
3400,http://liuyan.people.com.cn/threads/content?tid=17365932,18********0,17365932,幼儿园不签劳动合同不缴社保 拖欠工资,2023/2/19 11:25,投诉/求助,企业,已办理,湖北省,湖北省洪山区委书记,本人2022年2月份开始在杨**畔幼儿园上班，在职八个月之后才签劳动合同，并且在此之前都没有买社保，工资每月发的还有各种理由要我退回私人账号，发的工资与拿到手的严重不符。在签署劳动合同后，社保只交了十月份，目前是停缴状态。在2022年下半年，只发两个月工资，共计1500元，现在幼儿园老板和园长发信息不回，且无下文，希望领导能帮忙解决！,6144169,18*********,湖北省武汉市洪山区委书记,2023/3/23 16:52,网友您好！您反映的问题需要具体的佐证材料进行核实，您可尽快到洪山区劳动保障监察大队（洪山区珞狮路198号，咨询电话87397095）提供相关佐证材料、完善立案手续，以便劳动保障部门按照法定程序依法依规调查处理，解决您的诉求。祝您的诉求早日得到解决！,,,,,5,洪山区
3401,http://liuyan.people.com.cn/threads/content?tid=17339305,13********7,17339305,拖欠工资,2023/2/15 23:33,投诉/求助,就业,已办理,湖北省 武汉市,湖北省洪山区委书记,本人2022年9月6号在洛*网络从事游戏客服岗位，于2023年2月1号自行离职，其2023年一月份上满了一个月，提离职当天人事部说自离没有工资，一块钱没有，这边今天2月15号是我们公司的发薪日，这边没有给我发工资，与对方协商对方态度强硬。,6144173,18*********,湖北省武汉市洪山区委书记,2023/3/23 16:53,网友您好！您反映的问题需要具体的佐证材料进行核实，您可尽快到洪山区劳动保障监察大队（洪山区珞狮路198号，咨询电话87397095）提供相关佐证材料、完善立案手续，以便劳动保障部门按照法定程序依法依规调查处理，解决您的诉求。祝您的诉求早日得到解决！,,,,,5,洪山区
3402,http://liuyan.people.com.cn/threads/content?tid=17800787,17********9,17800787,大学生实习期离职后拖欠工资,2023/4/16 18:21,投诉/求助,就业,已办理,湖北省 武汉市,湖北省洪山区委书记,"本人2023年2月13日至2023年4月26日,在武汉热*文化创意有限公司为其提供劳务,恳请领导协助发放工资。",6192909,18*********,湖北省武汉市洪山区委书记,2023/4/19 9:18,网友您好！您反映的用工地点位于东新技术开发区辖区，依据《劳动保障监察条例》第九条第二款：“劳动者认为用人单位侵犯其劳动保障合法权益的，有权向劳动保障行政部门投诉”规定，可携带本人居民身份证件、投诉材料及相关证据材料到用工所在地劳动保障监察大队办理投诉手续，依法维护自身权益。4月19日，我区工作人员电话向您反馈上述情况。感谢您的理解和支持。,,,,,5,洪山区
